12:46:16:211      417|NO_CHANGE
12:46:16:231      418|NO_CHANGE
12:46:16:251      419|NO_CHANGE
12:46:16:271      420|NO_CHANGE
12:46:16:291      421|NO_CHANGE
12:46:16:311      422|MMW !M 400 400
12:46:16:331      423|NO_CHANGE
12:46:16:351      424|NO_CHANGE
12:46:16:371      425|NO_CHANGE
12:46:16:391      426|NO_CHANGE
12:46:16:411      427|NO_CHANGE
12:46:16:431      428|NO_CHANGE
12:46:16:451      429|NO_CHANGE
12:46:16:471      430|NO_CHANGE
12:46:16:491      431|NO_CHANGE
12:46:16:511      432|NO_CHANGE
12:46:16:531      433|NO_CHANGE
12:46:16:551      434|NO_CHANGE
12:46:16:571      435|NO_CHANGE
12:46:16:591      436|NO_CHANGE
12:46:16:611      437|NO_CHANGE
12:46:16:631      438|NO_CHANGE
12:46:16:651      439|NO_CHANGE
12:46:16:671      440|NO_CHANGE
12:46:16:691      441|NO_CHANGE
12:46:16:711      442|NO_CHANGE
12:46:16:731      443|NO_CHANGE
12:46:16:751      444|NO_CHANGE
12:46:16:771      445|NO_CHANGE
12:46:16:791      446|NO_CHANGE
12:46:16:811      447|NO_CHANGE
12:46:16:831      448|NO_CHANGE
12:46:16:851      449|NO_CHANGE
12:46:16:871      450|NO_CHANGE
12:46:16:891      451|NO_CHANGE
12:46:16:911      452|NO_CHANGE
12:46:16:931      453|NO_CHANGE
12:46:16:951      454|NO_CHANGE
12:46:16:971      455|NO_CHANGE
12:46:16:991      456|NO_CHANGE
12:46:17:11       457|NO_CHANGE
12:46:17:31       458|NO_CHANGE
12:46:17:51       459|NO_CHANGE
12:46:17:71       460|NO_CHANGE
12:46:17:91       461|NO_CHANGE
12:46:17:111      462|NO_CHANGE
12:46:17:131      463|NO_CHANGE
12:46:17:151      464|NO_CHANGE
12:46:17:171      465|NO_CHANGE
12:46:17:191      466|NO_CHANGE
12:46:17:211      467|NO_CHANGE
12:46:17:231      468|NO_CHANGE
12:46:17:251      469|NO_CHANGE
12:46:17:271      470|NO_CHANGE
12:46:17:291      471|NO_CHANGE
12:46:17:311      472|NO_CHANGE
12:46:17:331      473|NO_CHANGE
12:46:17:351      474|NO_CHANGE
12:46:17:371      475|NO_CHANGE
12:46:17:391      476|NO_CHANGE
12:46:17:411      477|NO_CHANGE
12:46:17:431      478|NO_CHANGE
12:46:17:451      479|NO_CHANGE
12:46:17:471      480|NO_CHANGE
12:46:17:491      481|NO_CHANGE
12:46:17:511      482|NO_CHANGE
12:46:17:531      483|NO_CHANGE
12:46:17:551      484|NO_CHANGE
12:46:17:571      485|NO_CHANGE
12:46:17:591      486|NO_CHANGE
12:46:17:611      487|NO_CHANGE
12:46:17:631      488|NO_CHANGE
12:46:17:651      489|NO_CHANGE
12:46:17:671      490|NO_CHANGE
12:46:17:691      491|NO_CHANGE
12:46:17:711      492|NO_CHANGE
12:46:17:731      493|NO_CHANGE
12:46:17:751      494|NO_CHANGE
12:46:17:771      495|NO_CHANGE
12:46:17:791      496|NO_CHANGE
12:46:17:811      497|NO_CHANGE
12:46:17:831      498|NO_CHANGE
12:46:17:851      499|NO_CHANGE
12:46:17:871      500|NO_CHANGE
12:46:17:891      501|NO_CHANGE
12:46:17:911      502|NO_CHANGE
12:46:17:931      503|NO_CHANGE
12:46:17:951      504|NO_CHANGE
12:46:17:971      505|NO_CHANGE
12:46:17:991      506|NO_CHANGE
12:46:18:11       507|NO_CHANGE
12:46:18:31       508|NO_CHANGE
12:46:18:51       509|NO_CHANGE
12:46:18:71       510|NO_CHANGE
12:46:18:91       511|NO_CHANGE
12:46:18:111      512|NO_CHANGE
12:46:18:131      513|NO_CHANGE
12:46:18:151      514|NO_CHANGE
12:46:18:171      515|NO_CHANGE
12:46:18:191      516|NO_CHANGE
12:46:18:211      517|NO_CHANGE
12:46:18:231      518|NO_CHANGE
12:46:18:251      519|NO_CHANGE
12:46:18:271      520|MMW !M 0 0
12:46:18:291      521|NO_CHANGE
12:46:18:311      522|NO_CHANGE
12:46:18:331      523|NO_CHANGE
12:46:18:351      524|NO_CHANGE
12:46:18:371      525|NO_CHANGE
12:46:18:391      526|NO_CHANGE
12:46:18:411      527|NO_CHANGE
12:46:18:431      528|NO_CHANGE
12:46:18:451      529|NO_CHANGE
12:46:18:471      530|NO_CHANGE
12:46:18:491      531|NO_CHANGE
12:46:18:511      532|NO_CHANGE
12:46:18:531      533|NO_CHANGE
12:46:18:551      534|NO_CHANGE
12:46:18:571      535|NO_CHANGE
12:46:18:591      536|MMW !M 400 -400
12:46:18:611      537|NO_CHANGE
12:46:18:631      538|NO_CHANGE
12:46:18:651      539|NO_CHANGE
12:46:18:671      540|NO_CHANGE
12:46:18:691      541|NO_CHANGE
12:46:18:711      542|NO_CHANGE
12:46:18:731      543|NO_CHANGE
12:46:18:751      544|NO_CHANGE
12:46:18:771      545|NO_CHANGE
12:46:18:791      546|NO_CHANGE
12:46:18:811      547|NO_CHANGE
12:46:18:831      548|NO_CHANGE
12:46:18:851      549|MMW !M 0 0
12:46:18:871      550|NO_CHANGE
12:46:18:891      551|NO_CHANGE
12:46:18:911      552|NO_CHANGE
12:46:18:931      553|NO_CHANGE
12:46:18:951      554|NO_CHANGE
12:46:18:971      555|NO_CHANGE
12:46:18:991      556|NO_CHANGE
12:46:19:11       557|NO_CHANGE
12:46:19:31       558|NO_CHANGE
12:46:19:51       559|NO_CHANGE
12:46:19:71       560|NO_CHANGE
12:46:19:91       561|MMW !M 400 -400
12:46:19:111      562|NO_CHANGE
12:46:19:131      563|NO_CHANGE
12:46:19:151      564|NO_CHANGE
12:46:19:171      565|NO_CHANGE
12:46:19:191      566|NO_CHANGE
12:46:19:211      567|NO_CHANGE
12:46:19:231      568|NO_CHANGE
12:46:19:251      569|NO_CHANGE
12:46:19:271      570|NO_CHANGE
12:46:19:291      571|NO_CHANGE
12:46:19:311      572|NO_CHANGE
12:46:19:331      573|NO_CHANGE
12:46:19:351      574|NO_CHANGE
12:46:19:371      575|NO_CHANGE
12:46:19:391      576|NO_CHANGE
12:46:19:411      577|NO_CHANGE
12:46:19:431      578|NO_CHANGE
12:46:19:451      579|NO_CHANGE
12:46:19:471      580|NO_CHANGE
12:46:19:491      581|NO_CHANGE
12:46:19:511      582|NO_CHANGE
12:46:19:531      583|NO_CHANGE
12:46:19:551      584|NO_CHANGE
12:46:19:571      585|NO_CHANGE
12:46:19:591      586|NO_CHANGE
12:46:19:611      587|NO_CHANGE
12:46:19:631      588|NO_CHANGE
12:46:19:651      589|NO_CHANGE
12:46:19:671      590|NO_CHANGE
12:46:19:691      591|NO_CHANGE
12:46:19:711      592|NO_CHANGE
12:46:19:731      593|NO_CHANGE
12:46:19:751      594|NO_CHANGE
12:46:19:771      595|NO_CHANGE
12:46:19:791      596|NO_CHANGE
12:46:19:811      597|NO_CHANGE
12:46:19:831      598|NO_CHANGE
12:46:19:851      599|NO_CHANGE
12:46:19:871      600|NO_CHANGE
12:46:19:891      601|NO_CHANGE
12:46:19:911      602|NO_CHANGE
12:46:19:931      603|NO_CHANGE
12:46:19:951      604|NO_CHANGE
12:46:19:971      605|NO_CHANGE
12:46:19:991      606|NO_CHANGE
12:46:20:11       607|NO_CHANGE
12:46:20:31       608|NO_CHANGE
12:46:20:51       609|NO_CHANGE
12:46:20:71       610|NO_CHANGE
12:46:20:91       611|NO_CHANGE
12:46:20:111      612|NO_CHANGE
12:46:20:131      613|NO_CHANGE
12:46:20:151      614|NO_CHANGE
12:46:20:171      615|NO_CHANGE
12:46:20:191      616|NO_CHANGE
12:46:20:211      617|NO_CHANGE
12:46:20:231      618|NO_CHANGE
12:46:20:251      619|NO_CHANGE
12:46:20:271      620|NO_CHANGE
12:46:20:291      621|NO_CHANGE
12:46:20:311      622|NO_CHANGE
12:46:20:331      623|NO_CHANGE
12:46:20:351      624|NO_CHANGE
12:46:20:371      625|NO_CHANGE
12:46:20:391      626|NO_CHANGE
12:46:20:411      627|NO_CHANGE
12:46:20:431      628|NO_CHANGE
12:46:20:451      629|NO_CHANGE
12:46:20:471      630|NO_CHANGE
12:46:20:491      631|NO_CHANGE
12:46:20:511      632|NO_CHANGE
12:46:20:531      633|NO_CHANGE
12:46:20:551      634|NO_CHANGE
12:46:20:571      635|NO_CHANGE
12:46:20:591      636|NO_CHANGE
12:46:20:611      637|NO_CHANGE
12:46:20:631      638|NO_CHANGE
12:46:20:651      639|NO_CHANGE
12:46:20:671      640|NO_CHANGE
12:46:20:691      641|NO_CHANGE
12:46:20:711      642|NO_CHANGE
12:46:20:731      643|NO_CHANGE
12:46:20:751      644|NO_CHANGE
12:46:20:771      645|NO_CHANGE
12:46:20:791      646|NO_CHANGE
12:46:20:811      647|NO_CHANGE
12:46:20:831      648|NO_CHANGE
12:46:20:851      649|NO_CHANGE
12:46:20:871      650|NO_CHANGE
12:46:20:891      651|NO_CHANGE
12:46:20:911      652|NO_CHANGE
12:46:20:931      653|NO_CHANGE
12:46:20:951      654|NO_CHANGE
12:46:20:971      655|NO_CHANGE
12:46:20:991      656|NO_CHANGE
12:46:21:11       657|NO_CHANGE
12:46:21:31       658|NO_CHANGE
12:46:21:51       659|NO_CHANGE
12:46:21:71       660|NO_CHANGE
12:46:21:91       661|NO_CHANGE
12:46:21:111      662|NO_CHANGE
12:46:21:131      663|NO_CHANGE
12:46:21:151      664|NO_CHANGE
12:46:21:171      665|NO_CHANGE
12:46:21:191      666|NO_CHANGE
12:46:21:211      667|NO_CHANGE
12:46:21:231      668|NO_CHANGE
12:46:21:251      669|NO_CHANGE
12:46:21:271      670|NO_CHANGE
12:46:21:291      671|NO_CHANGE
12:46:21:311      672|NO_CHANGE
12:46:21:331      673|NO_CHANGE
12:46:21:351      674|NO_CHANGE
12:46:21:371      675|NO_CHANGE
12:46:21:391      676|NO_CHANGE
12:46:21:411      677|NO_CHANGE
12:46:21:431      678|NO_CHANGE
12:46:21:451      679|NO_CHANGE
12:46:21:471      680|NO_CHANGE
12:46:21:491      681|NO_CHANGE
12:46:21:511      682|NO_CHANGE
12:46:21:531      683|NO_CHANGE
12:46:21:551      684|NO_CHANGE
12:46:21:571      685|NO_CHANGE
12:46:21:591      686|NO_CHANGE
12:46:21:611      687|NO_CHANGE
12:46:21:631      688|NO_CHANGE
12:46:21:651      689|NO_CHANGE
12:46:21:671      690|NO_CHANGE
12:46:21:691      691|NO_CHANGE
12:46:21:711      692|NO_CHANGE
12:46:21:731      693|NO_CHANGE
12:46:21:751      694|NO_CHANGE
12:46:21:771      695|NO_CHANGE
12:46:21:791      696|NO_CHANGE
12:46:21:811      697|NO_CHANGE
12:46:21:831      698|NO_CHANGE
12:46:21:851      699|NO_CHANGE
12:46:21:871      700|NO_CHANGE
12:46:21:891      701|NO_CHANGE
12:46:21:911      702|NO_CHANGE
12:46:21:931      703|NO_CHANGE
12:46:21:951      704|NO_CHANGE
12:46:21:971      705|NO_CHANGE
12:46:21:991      706|NO_CHANGE
12:46:22:11       707|NO_CHANGE
12:46:22:31       708|NO_CHANGE
12:46:22:51       709|NO_CHANGE
12:46:22:71       710|NO_CHANGE
12:46:22:91       711|NO_CHANGE
12:46:22:111      712|NO_CHANGE
12:46:22:131      713|NO_CHANGE
12:46:22:151      714|NO_CHANGE
12:46:22:171      715|NO_CHANGE
12:46:22:191      716|NO_CHANGE
12:46:22:211      717|NO_CHANGE
12:46:22:231      718|NO_CHANGE
12:46:22:251      719|NO_CHANGE
12:46:22:271      720|NO_CHANGE
12:46:22:291      721|NO_CHANGE
12:46:22:311      722|NO_CHANGE
12:46:22:331      723|NO_CHANGE
12:46:22:351      724|NO_CHANGE
12:46:22:371      725|NO_CHANGE
12:46:22:391      726|NO_CHANGE
12:46:22:411      727|NO_CHANGE
12:46:22:431      728|NO_CHANGE
12:46:22:451      729|NO_CHANGE
12:46:22:471      730|NO_CHANGE
12:46:22:491      731|NO_CHANGE
12:46:22:511      732|NO_CHANGE
12:46:22:531      733|NO_CHANGE
12:46:22:551      734|NO_CHANGE
12:46:22:571      735|NO_CHANGE
